rouge1_f,rouge2_f,rougeL_f,bleu,bert_p,bert_r,bert_f1
0.2608695652173913,0.0808080808080808,0.12709030100334448,0.004571563525339105,-0.14429563283920288,0.11207721382379532,-0.01778700202703476
0.20168067226890754,0.09322033898305083,0.14285714285714285,0.05138698060708699,-0.27385303378105164,0.17032890021800995,-0.06012723594903946
0.1597444089456869,0.006430868167202572,0.0830670926517572,0.0015751842015410342,-0.30252793431282043,0.07634221017360687,-0.118705153465271
0.20657276995305165,0.047393364928909956,0.12206572769953052,0.010899477742294297,-0.2175121307373047,0.12887275218963623,-0.04873811826109886
0.14705882352941177,0.039603960396039604,0.08823529411764706,0.017360946856247884,-0.3326539099216461,0.13285285234451294,-0.10928843915462494
0.07942238267148015,0.0,0.050541516245487354,0.0013516007155864383,-0.41174226999282837,-0.273890882730484,-0.34166407585144043
0.3321554770318021,0.05693950177935943,0.17667844522968199,0.011482462212603984,-0.22216323018074036,0.08204424381256104,-0.07306144386529922
0.1340782122905028,0.06779661016949153,0.111731843575419,0.0239138242333089,-0.19720269739627838,0.31669825315475464,0.04809006303548813
0.14603174603174604,0.025559105431309907,0.08253968253968254,0.002350168990596104,-0.37017500400543213,-0.0378817580640316,-0.20788879692554474
0.2877697841726619,0.05072463768115942,0.16546762589928057,0.02116798721610221,-0.1832915097475052,0.1675606518983841,-0.01245496328920126
0.20392156862745095,0.03162055335968379,0.10196078431372547,0.008132122866486341,-0.13118180632591248,0.1670275777578354,0.015044346451759338
0.03883495145631068,0.0,0.01941747572815534,0.0009139101598251163,-0.37723901867866516,0.013994396664202213,-0.18772995471954346
0.1111111111111111,0.0,0.0617283950617284,0.011028446101258022,-0.11934925615787506,-0.4385354518890381,-0.28233498334884644
0.30372492836676224,0.0634005763688761,0.17191977077363896,0.015039044466222075,-0.06121520698070526,0.12084002792835236,0.02972705475986004
0.16000000000000003,0.0,0.08000000000000002,0.002035136259114165,-0.27485767006874084,-0.06595969200134277,-0.17078770697116852
0.14285714285714288,0.040229885057471264,0.07428571428571429,0.012118454730696344,-0.3468257784843445,0.0809812992811203,-0.14058388769626617
0.089171974522293,0.01282051282051282,0.05732484076433121,0.0018148028313362634,-0.375842422246933,-0.012492483481764793,-0.1991688758134842
0.34241245136186776,0.18823529411764706,0.23346303501945526,0.09507292349320838,-0.09881872683763504,0.22203455865383148,0.057997316122055054
0.23952095808383228,0.012024048096192386,0.09181636726546906,0.002890207626219773,-0.2525750398635864,-0.058640070259571075,-0.15568968653678894
0.15488215488215487,0.006779661016949153,0.0808080808080808,0.0034530736901526283,-0.2652342915534973,-0.039671603590250015,-0.15323026478290558
0.1724137931034483,0.04166666666666667,0.08275862068965517,0.02540598338014023,-0.25496742129325867,0.059677544981241226,-0.10096229612827301
0.2169811320754717,0.02857142857142857,0.1320754716981132,0.0055421245141133516,-0.15463289618492126,0.10775010287761688,-0.02527085691690445
0.19607843137254902,0.039473684210526314,0.10457516339869281,0.006974052223366273,-0.2330063432455063,-0.22776877880096436,-0.22839020192623138
0.1683673469387755,0.025641025641025644,0.08673469387755102,0.0011646628447629607,-0.331046462059021,0.014256860129535198,-0.16273491084575653
0.23095823095823095,0.07407407407407407,0.1375921375921376,0.053855001434051884,-0.2122313678264618,0.12234830856323242,-0.04894966259598732
0.10126582278481013,0.01702127659574468,0.0759493670886076,0.006904616237530622,-0.17899735271930695,0.08991354703903198,-0.04652908816933632
0.2871536523929471,0.0759493670886076,0.11083123425692697,0.04216734835641567,-0.2949916422367096,-0.12855935096740723,-0.21126608550548553
0.2440087145969499,0.021881838074398245,0.08714596949891068,0.003359694008932942,-0.19400233030319214,0.06084518879652023,-0.06816908717155457
0.15873015873015872,0.03194888178913738,0.0761904761904762,0.005796917347378717,-0.2900087535381317,-0.3580857813358307,-0.3221486806869507
0.18528610354223435,0.049315068493150684,0.11444141689373298,0.022188088425860893,-0.24051783978939056,0.07977156341075897,-0.0838840901851654
0.11702127659574468,0.02150537634408602,0.07446808510638299,0.0036360462747436905,-0.251848429441452,0.06629502028226852,-0.09621085226535797
0.21305841924398622,0.02768166089965398,0.10996563573883161,0.0019379486577027693,-0.2635645866394043,-0.025920214131474495,-0.1458195149898529
0.17241379310344826,0.0,0.09482758620689656,0.001864071650071019,-0.28174588084220886,0.021522006019949913,-0.13304564356803894
0.19178082191780824,0.041379310344827586,0.09589041095890412,0.010142414315199924,-0.08363475650548935,-0.24720381200313568,-0.16493016481399536
0.3303303303303303,0.19939577039274925,0.2642642642642643,0.13660026096984723,-0.1385008692741394,0.20361930131912231,0.028258254751563072
0.1724137931034483,0.025974025974025976,0.09051724137931035,0.011414614702117076,-0.2710414230823517,0.1389181762933731,-0.07293500751256943
0.28571428571428564,0.072,0.1507936507936508,0.06097716336320531,0.009231788106262684,0.03556273877620697,0.023951444774866104
0.24418604651162792,0.07602339181286549,0.13953488372093023,0.06317332106331061,-0.0824468657374382,0.060892943292856216,-0.01017282996326685
0.23361823361823358,0.05157593123209169,0.10256410256410256,0.008808160536698582,-0.1105433851480484,0.057570409029722214,-0.02625158801674843
0.2277580071174377,0.02867383512544803,0.12099644128113878,0.0049750926613573105,-0.25145575404167175,-0.04792965203523636,-0.14998047053813934
0.39560439560439564,0.22140221402214025,0.30036630036630035,0.14410829512270246,0.0640253871679306,0.201848566532135,0.13341328501701355
0.1527777777777778,0.014084507042253521,0.09722222222222222,0.005067419040833786,-0.08121829479932785,-0.42948222160339355,-0.2597891092300415
0.22641509433962265,0.025316455696202535,0.10062893081761005,0.0033816074920499204,-0.2152000218629837,0.07942809909582138,-0.07059530913829803
0.288659793814433,0.041666666666666664,0.1443298969072165,0.026937866831675667,-0.1927376687526703,0.06760097295045853,-0.06430726498365402
0.3407407407407408,0.0746268656716418,0.14814814814814817,0.044884914267417864,-0.05455658957362175,0.18253663182258606,0.06270955502986908
