rouge1_f,rouge2_f,rougeL_f,bleu,bert_p,bert_r,bert_f1
0.11382113821138211,0.05872756933115824,0.0910569105691057,0.02037263182034516,0.001072920742444694,0.17025354504585266,0.08572971075773239
0.14534883720930236,0.023391812865497075,0.0872093023255814,0.019972717297685103,-0.09388640522956848,-0.018637383356690407,-0.05483333766460419
0.26361031518624645,0.1729106628242075,0.22349570200573066,0.08771074085940066,0.08309387415647507,0.35074636340141296,0.21472777426242828
0.08043875685557587,0.011009174311926606,0.04753199268738574,0.0019249628961659174,-0.5853778719902039,-0.08972501754760742,-0.3487025797367096
0.18594104308390022,0.09111617312072892,0.15419501133786848,0.031557065551157,-0.06108785420656204,-0.18141037225723267,-0.1201813668012619
0.1837270341207349,0.047493403693931395,0.09973753280839895,0.017192807166839144,-0.07041586190462112,0.11640927195549011,0.022831568494439125
0.1958762886597938,0.07772020725388601,0.11340206185567009,0.01997349824040078,-0.09188595414161682,0.15788911283016205,0.03144412860274315
0.15151515151515152,0.07926829268292683,0.1272727272727273,0.021925923424050333,-0.017876707017421722,0.28681033849716187,0.1313091516494751
0.11224489795918366,0.015384615384615385,0.0663265306122449,0.0018238858496571707,-0.18434922397136688,0.059661272913217545,-0.06366203725337982
0.3640081799591002,0.0862422997946612,0.17177914110429449,0.04480258811748235,0.07384687662124634,0.07599909603595734,0.07642566412687302
0.10031347962382446,0.006309148264984227,0.07523510971786834,0.002950378113197549,-0.12434101104736328,0.07593400776386261,-0.02457336336374283
0.16442048517520216,0.07567567567567567,0.09973045822102426,0.02984661300299353,-0.749440610408783,-0.4540565013885498,-0.6041629910469055
0.24414715719063546,0.1308724832214765,0.16722408026755853,0.04593115344979763,-0.35038840770721436,0.15791741013526917,-0.10777019709348679
0.350109409190372,0.07912087912087912,0.15317286652078774,0.012873371890894875,0.0972866415977478,0.13994714617729187,0.11995993554592133
0.21782178217821785,0.054726368159203974,0.13366336633663367,0.031415179376736255,0.03871995210647583,-0.1635228842496872,-0.06277559697628021
0.24070021881838075,0.08351648351648351,0.16192560175054704,0.02157745833687457,-0.045313481241464615,0.17965200543403625,0.06616489589214325
0.33480176211453744,0.07522123893805309,0.1762114537444934,0.013467207618992989,0.11140865087509155,0.1565127670764923,0.1352691501379013
0.22535211267605632,0.0847457627118644,0.13521126760563382,0.029344717290537052,-0.1295039802789688,0.1039327085018158,-0.01389798242598772
0.24882629107981222,0.07547169811320754,0.1643192488262911,0.02474532629316411,0.06035347282886505,0.07693611085414886,0.07014432549476624
0.16755793226381463,0.04293381037567084,0.10695187165775402,0.0117034459323206,-0.17989765107631683,-0.0034962117206305265,-0.09152262657880783
0.22792022792022792,0.13180515759312322,0.17094017094017094,0.05959135003951938,0.04329392686486244,0.3065796196460724,0.17289750277996063
0.12213740458015268,0.015345268542199485,0.08651399491094149,0.002283572580711679,-0.11742202937602997,0.09994269907474518,-0.009489108808338642
0.16507936507936508,0.057324840764331204,0.12063492063492064,0.03149396228073049,-0.4567200541496277,0.23990683257579803,-0.13168491423130035
0.15561959654178675,0.04057971014492753,0.10951008645533139,0.008448641038646024,-0.1406307965517044,0.0589241124689579,-0.04118857532739639
0.14285714285714285,0.04972375690607735,0.1098901098901099,0.012582386956061321,-0.0398784801363945,0.2745406925678253,0.11388837546110153
0.22929936305732485,0.09615384615384615,0.1656050955414013,0.039395897249954515,-0.024505963549017906,0.2168811410665512,0.09477101266384125
0.3037383177570093,0.14553990610328638,0.2102803738317757,0.07284308847767412,-0.00829258468002081,0.3019079864025116,0.1434745192527771
0.2525879917184265,0.05821205821205821,0.14078674948240164,0.006586946314810508,-0.027229122817516327,0.1861799955368042,0.07870885729789734
0.22942643391521195,0.13032581453634087,0.16957605985037408,0.06807778391417242,-0.04705534130334854,0.2824588119983673,0.11377889662981033
0.15165876777251183,0.00956937799043062,0.07582938388625592,0.002049413023138613,-0.1579354852437973,0.03918876871466637,-0.05963669344782829
0.0946372239747634,0.03809523809523809,0.06940063091482651,0.0027394561562538674,-0.1461397260427475,0.2157081961631775,0.02978532761335373
0.2434782608695652,0.08720930232558141,0.15652173913043477,0.029415359727460642,-0.13506916165351868,0.13793835043907166,-0.0007049113046377897
0.1108179419525066,0.10079575596816975,0.1108179419525066,0.044708250730001134,-0.12017808854579926,0.4806622564792633,0.1639716923236847
