rouge1_f,rouge2_f,rougeL_f,bleu,bert_p,bert_r,bert_f1
0.3062200956937799,0.11538461538461538,0.15789473684210528,0.03798842303740369,0.04849262163043022,0.14693427085876465,0.09870100021362305
0.12849162011173185,0.08426966292134831,0.11731843575418993,0.03709152669890301,-0.09136488288640976,0.19285617768764496,0.04825075343251228
0.2819148936170213,0.08556149732620322,0.15425531914893617,0.04061391852316881,-0.004506408702582121,0.22775745391845703,0.11040619760751724
0.23728813559322032,0.05460750853242321,0.1288135593220339,0.010346168639668312,-0.016903895884752274,0.1837654709815979,0.08292172104120255
0.15864022662889518,0.07977207977207977,0.12464589235127477,0.023923771801099933,-0.10095465928316116,0.25601083040237427,0.07268991321325302
0.053388090349075976,0.0,0.04106776180698152,0.0007208331186670852,-0.3415903151035309,-0.24223610758781433,-0.29034221172332764
0.25733634311512416,0.07256235827664399,0.17155756207674944,0.009300401196127725,-0.08476003259420395,0.09703048318624496,0.006084980443120003
0.2763819095477387,0.17676767676767677,0.15075376884422112,0.04172563491762602,0.05963607132434845,0.3175383508205414,0.1866711676120758
0.25539568345323743,0.1660649819494585,0.20503597122302158,0.0799745339372664,0.018838902935385704,0.30809709429740906,0.1607377827167511
0.21710526315789475,0.046357615894039736,0.13815789473684212,0.0076568170556781875,-0.013631010428071022,0.1874084770679474,0.08636823296546936
0.0923076923076923,0.015503875968992248,0.06923076923076923,0.0028851776875236323,-0.19600065052509308,0.057202890515327454,-0.07094388455152512
0.16289592760180993,0.09132420091324202,0.12669683257918551,0.025516731883064324,0.07814811170101166,-0.27013328671455383,-0.10047775506973267
0.2713043478260869,0.1082024432809773,0.16347826086956524,0.04975654300880377,-0.0024886243045330048,0.12423719465732574,0.06160098314285278
0.1778975741239892,0.01084010840108401,0.11320754716981132,0.0037411171164236866,-0.1704210638999939,-0.06060288846492767,-0.11432170867919922
0.1316872427983539,0.05371900826446281,0.0823045267489712,0.012288688568542616,-0.11126326024532318,0.17449966073036194,0.02909454144537449
0.07236842105263158,0.013245033112582781,0.05921052631578948,0.002239781062114958,-0.1593780815601349,0.05757465213537216,-0.05159449204802513
0.29896907216494845,0.13989637305699484,0.211340206185567,0.07779544319364262,0.08254732936620712,0.25530338287353516,0.16882024705410004
0.3140877598152425,0.06960556844547564,0.13856812933025403,0.009965159345372338,0.06949717551469803,0.12338153272867203,0.09776441752910614
0.1762295081967213,0.0617283950617284,0.13114754098360654,0.025407025323051478,-0.15651731193065643,0.08311036974191666,-0.03793913125991821
0.25263157894736843,0.09523809523809523,0.1631578947368421,0.05720042042943872,0.07641898095607758,0.13749584555625916,0.10822506994009018
0.29940119760479045,0.12048192771084337,0.2215568862275449,0.05284709849703277,0.05225014314055443,0.13509157299995422,0.0948045626282692
0.2440318302387268,0.112,0.16976127320954906,0.04702928590851292,0.0621512271463871,-0.10249835252761841,-0.019896792247891426
0.338368580060423,0.12158054711246201,0.1933534743202417,0.04860194364709029,0.14246144890785217,0.2147432267665863,0.17968350648880005
0.26688102893890675,0.08709677419354839,0.14790996784565916,0.04941055938514782,-0.04056970402598381,0.18528330326080322,0.0713263526558876
0.11650485436893203,0.013029315960912053,0.08414239482200647,0.0052395653134397245,-0.051903825253248215,0.10985546559095383,0.02924145758152008
0.3451536643026004,0.11876484560570072,0.17494089834515367,0.060580666444761434,0.05279102548956871,-0.04995047673583031,0.002506743650883436
0.3859649122807018,0.12941176470588237,0.18713450292397657,0.09612484161048318,0.19582943618297577,0.19513168931007385,0.19678784906864166
0.13930348258706465,0.024999999999999998,0.08955223880597014,0.005438231235378382,-0.07183404266834259,-0.2981005012989044,-0.1857384741306305
0.2005012531328321,0.06045340050377834,0.13032581453634084,0.02049405833222196,-0.019501829519867897,0.1664205938577652,0.07324650138616562
0.08024691358024691,0.031055900621118012,0.0617283950617284,0.005580870096471308,-0.2510160505771637,0.07145373523235321,-0.09335907548666
0.33251833740831294,0.14250614250614252,0.2200488997555012,0.04872899566066358,0.13478049635887146,0.13191017508506775,0.13475318253040314
0.14180929095354525,0.02457002457002457,0.08801955990220048,0.005039686907511692,-0.2391771376132965,0.003872574307024479,-0.1188909187912941
0.23417721518987344,0.06369426751592357,0.13924050632911392,0.04550897436497722,0.05157943442463875,-0.1749209463596344,-0.06257924437522888
0.3282828282828283,0.18274111675126903,0.25252525252525254,0.12016707307496494,-0.00013053338625468314,0.2121589183807373,0.10524014383554459
0.25418060200668896,0.06734006734006732,0.18060200668896323,0.023287470878387572,0.07575393468141556,0.24211442470550537,0.15894795954227448
0.37714285714285717,0.14942528735632185,0.2057142857142857,0.10545046792336915,0.14901359379291534,0.16356851160526276,0.1576518565416336
0.29508196721311475,0.10699588477366256,0.17622950819672134,0.04600126944256244,0.01780206523835659,0.09424136579036713,0.05726486071944237
0.3522388059701492,0.22222222222222224,0.28059701492537314,0.11578399399030134,0.10890906304121017,0.2811489701271057,0.1948973685503006
0.22058823529411767,0.04433497536945813,0.12745098039215685,0.007856464841117131,-0.027799366042017937,0.02898276038467884,0.00205399002879858
0.33237822349570206,0.1671469740634006,0.24068767908309457,0.09513948375017124,0.07097160071134567,0.18173155188560486,0.12716832756996155
0.05225653206650832,0.014319809069212411,0.04275534441805226,0.0036187047617002245,-0.21576142311096191,-0.47481411695480347,-0.3467584252357483
0.21025641025641023,0.04639175257731959,0.12820512820512822,0.009670187988090752,0.028970275074243546,0.16308674216270447,0.09660816192626953
0.2153846153846154,0.07505518763796909,0.14065934065934066,0.022820990911900596,-0.017718227580189705,0.2776874303817749,0.1271047592163086
0.3544303797468355,0.14649681528662423,0.189873417721519,0.09547513914162929,0.04346337169408798,0.24693675339221954,0.1445590853691101
0.25465838509316774,0.0625,0.14285714285714285,0.013938935657729025,0.03461964800953865,0.13998465240001678,0.0882357507944107
0.4204081632653061,0.18852459016393444,0.2693877551020408,0.11735020488606408,0.11515980958938599,0.14611858129501343,0.13200487196445465
0.0421455938697318,0.0,0.02681992337164751,0.0006305770583002298,-0.2966907024383545,0.074475958943367,-0.11642125248908997
0.4419642857142857,0.15246636771300448,0.20982142857142855,0.08072101624742055,0.17575277388095856,0.050162360072135925,0.11361608654260635
