rouge1_f,rouge2_f,rougeL_f,bleu,bert_p,bert_r,bert_f1
0.2749445676274945,0.10690423162583518,0.1419068736141907,0.033473440246896496,0.011836442165076733,0.1892397105693817,0.10044385492801666
0.1,0.0684931506849315,0.09545454545454546,0.030583922246811484,-0.19711673259735107,0.10990852862596512,-0.04671132192015648
0.20784313725490194,0.06299212598425197,0.12549019607843134,0.03415457188720967,-0.10063770413398743,0.1902308464050293,0.04211491718888283
0.16913319238900637,0.05095541401273885,0.08456659619450319,0.021719936123561788,-0.12486880272626877,0.17495490610599518,0.02211076393723488
0.09287925696594428,0.040372670807453416,0.06191950464396285,0.011523788217214358,-0.2589120864868164,0.20431330800056458,-0.03653213381767273
0.05947955390334573,0.0,0.04460966542750929,0.001189693005539537,-0.3411891460418701,-0.22090652585029602,-0.27973923087120056
0.21490467937608324,0.06956521739130435,0.13518197573656845,0.014658290927946587,-0.13236156105995178,0.07938352972269058,-0.02709599770605564
0.04833836858006042,0.018237082066869303,0.04833836858006042,0.003462230803303134,-0.171039417386055,0.1445430964231491,-0.016644876450300217
0.0,0.0,0.0,0.0,-0.17481745779514313,-0.3101377487182617,-0.24143670499324799
0.291764705882353,0.13238770685579196,0.19764705882352943,0.03897589855097592,0.02098049968481064,0.3748742640018463,0.19314852356910706
0.16296296296296298,0.04962779156327543,0.10864197530864199,0.006053982090922626,-0.10284580290317535,0.14028212428092957,0.017339900135993958
0.04701627486437612,0.010889292196007259,0.0433996383363472,0.0013964128212992563,-0.31099987030029297,0.026728473603725433,-0.14621151983737946
0.08913649025069638,0.04481792717086835,0.0724233983286908,0.014944750506897008,-0.13252747058868408,-0.3522379994392395,-0.24293763935565948
0.32806324110671936,0.11507936507936507,0.20158102766798416,0.056690142800002494,0.02644486166536808,0.20091402530670166,0.11361891776323318
0.150093808630394,0.003766478342749529,0.08630393996247654,0.0023458444540955256,-0.2436952143907547,-0.0720784142613411,-0.15753990411758423
0.10989010989010989,0.044117647058823525,0.08424908424908424,0.008984512357419957,-0.13274608552455902,0.1619749814271927,0.01184222660958767
0.03875968992248063,0.0038910505836575876,0.03488372093023256,0.00106721196867048,-0.2991984486579895,0.010320262052118778,-0.14756342768669128
0.20425531914893616,0.06837606837606838,0.1446808510638298,0.02429934092383834,-0.08903402835130692,0.20091508328914642,0.05327695608139038
0.30549898167006106,0.06134969325153373,0.12627291242362526,0.008411090925358309,-0.01951208896934986,0.09428028017282486,0.0383007675409317
0.2,0.04330708661417323,0.11372549019607842,0.005824449193227941,-0.12106317281723022,0.11862960457801819,-0.002490851329639554
0.1462686567164179,0.056886227544910184,0.09850746268656717,0.02218344503326212,-0.10380729287862778,0.0831315889954567,-0.010463129729032516
0.1696,0.08346709470304975,0.11199999999999999,0.02766473108520527,-0.3067722022533417,0.13202054798603058,-0.09551195055246353
0.20758483033932135,0.06813627254509018,0.13572854291417166,0.02580977767644094,-0.051809728145599365,-0.11506228893995285,-0.08188307285308838
0.3238095238095238,0.10223642172523961,0.17777777777777778,0.031913150713271464,0.14161492884159088,0.19039849936962128,0.16724656522274017
0.28571428571428575,0.10325047801147226,0.14476190476190476,0.05664840832385953,-0.04885910451412201,0.17233380675315857,0.06082331761717796
0.1081081081081081,0.020876826722338204,0.05405405405405405,0.003582327690396027,-0.1735057532787323,0.1630442887544632,-0.009324181824922562
0.29325513196480935,0.05309734513274337,0.15249266862170088,0.044890052678999044,-0.038730211555957794,-0.0948791354894638,-0.06523466855287552
0.22734254992319505,0.04930662557781202,0.11981566820276499,0.023155414264942806,-0.06659042090177536,0.11815843731164932,0.025654038414359093
0.08366013071895426,0.015727391874180863,0.0522875816993464,0.002790714472026933,-0.2713509500026703,-0.2845213711261749,-0.2758696377277374
0.15866388308977036,0.05870020964360587,0.11691022964509395,0.019352054285972836,-0.026864761486649513,0.13825669884681702,0.055870577692985535
0.06451612903225806,0.013888888888888888,0.05069124423963134,0.0015373008832524255,-0.2763342261314392,0.08023387938737869,-0.10281816124916077
0.2732049036777583,0.10544815465729351,0.17863397548161122,0.0358209407428847,-0.05677919462323189,0.10796870291233063,0.025816138833761215
0.1111111111111111,0.004132231404958677,0.06584362139917695,0.0008241169572970044,-0.24894414842128754,0.03575835004448891,-0.10897801071405411
0.1392757660167131,0.0558659217877095,0.09470752089136492,0.023493057428059985,-0.12274277210235596,-0.15416227281093597,-0.1366553157567978
0.17716535433070865,0.043478260869565216,0.11023622047244093,0.009193048493462593,-0.16414520144462585,-0.02865167334675789,-0.09556032717227936
0.20361990950226244,0.07727272727272727,0.13574660633484162,0.017144389969923537,0.018248142674565315,0.25033852458000183,0.13305306434631348
0.27681660899653976,0.048611111111111105,0.13494809688581316,0.01685918911258535,-0.08522415161132812,0.08402156084775925,-0.0004202627460472286
0.21182943603851445,0.09655172413793103,0.14030261348005502,0.045735630024577416,-0.006584330461919308,0.11570040881633759,0.055349308997392654
0.21935483870967742,0.10799136069114472,0.15913978494623654,0.054930375664458436,-0.027836862951517105,0.15100350975990295,0.06151445582509041
0.152046783625731,0.03519061583577713,0.08479532163742691,0.010899380401744032,-0.27609649300575256,0.0328737273812294,-0.12473186105489731
0.2681818181818182,0.1278538812785388,0.18636363636363637,0.06767437025965041,-0.03486727178096771,0.2125168889760971,0.08727020770311356
0.08746355685131195,0.02932551319648094,0.05830903790087465,0.0028191283536365052,-0.18577802181243896,-0.4561505615711212,-0.32278016209602356
0.18106995884773663,0.033057851239669415,0.11111111111111109,0.0072825854766530255,-0.0780671015381813,0.15996123850345612,0.039668917655944824
0.21645021645021645,0.06956521739130435,0.1471861471861472,0.030120589076719616,-0.06415627151727676,0.18543009459972382,0.05905644968152046
0.22592592592592592,0.08178438661710037,0.14444444444444446,0.022326968993515543,-0.07572811096906662,0.21187028288841248,0.0654652789235115
0.1814432989690722,0.053830227743271224,0.10721649484536083,0.02068161942540197,-0.1606038212776184,0.02040741965174675,-0.07003625482320786
0.45739910313901344,0.22072072072072074,0.28699551569506726,0.14615745462291382,0.10383382439613342,0.1906202882528305,0.1482446789741516
0.03475513428120063,0.0,0.025276461295418644,0.0005089153231718,-0.3779139518737793,0.028135590255260468,-0.1816156655550003
0.39607843137254894,0.1141732283464567,0.1843137254901961,0.041747594699201654,0.11523056030273438,0.07604259997606277,0.09702842682600021
0.2520325203252033,0.07346938775510203,0.17886178861788618,0.04565935779957028,-0.07066313177347183,0.19488301873207092,0.060117702931165695
0.3185011709601873,0.05647058823529411,0.15925058548009366,0.010947292842681087,0.09340494871139526,-0.07204445451498032,0.010902109555900097
0.31007751937984496,0.1090909090909091,0.186046511627907,0.04847593774629292,0.06643371284008026,0.15723472833633423,0.11287162452936172
0.20382165605095542,0.05970149253731343,0.11464968152866244,0.008758686531901995,-0.06628372520208359,0.10341344028711319,0.01871228590607643
0.20863309352517984,0.04332129963898917,0.11510791366906474,0.016762144670758716,-0.11334366351366043,0.09626573324203491,-0.009121467359364033
0.12550607287449395,0.016260162601626015,0.08097165991902833,0.002074232419648588,-0.163633331656456,0.07518340647220612,-0.04543358087539673
0.08061420345489444,0.0077071290944123304,0.06142034548944338,0.0015641992077763465,-0.3530057966709137,0.010852263309061527,-0.17610138654708862
0.16226415094339625,0.01893939393939394,0.08679245283018869,0.0028942932954050646,-0.13230814039707184,0.09904564917087555,-0.017690235748887062
0.024054982817869414,0.0,0.024054982817869414,0.0004843242857521086,-0.38862159848213196,-0.013006091117858887,-0.2062917947769165
0.13360323886639677,0.056910569105691054,0.10121457489878542,0.026296362768244458,-0.22572724521160126,0.40090057253837585,0.06956937909126282
0.26865671641791045,0.08137044967880085,0.1535181236673774,0.0419301106191745,0.033846352249383926,0.1540476679801941,0.09470497071743011
0.2940038684719536,0.11262135922330097,0.17408123791102514,0.05832106172788756,0.032732043415308,0.21921077370643616,0.1256808042526245
0.17679558011049726,0.07222222222222222,0.1270718232044199,0.026975692518941486,-0.07543591409921646,0.24778993427753448,0.0824756771326065
0.2664835164835165,0.05785123966942149,0.14010989010989008,0.03196706241788266,-0.13757121562957764,-0.07433658838272095,-0.10436218231916428
0.23055555555555557,0.04178272980501393,0.1222222222222222,0.0029431846110495787,-0.0679343119263649,0.07020968943834305,0.0017986538587138057
0.17164179104477612,0.026217228464419477,0.10074626865671642,0.012421466994647525,-0.17029088735580444,0.04215262457728386,-0.06464771181344986
0.3197969543147208,0.11224489795918367,0.19289340101522842,0.05815713411988328,0.07593965530395508,-0.08622880280017853,-0.0048471479676663876
0.06333333333333334,0.016722408026755852,0.05333333333333334,0.006653297199516134,-0.2020363211631775,0.19918076694011688,-0.007935549132525921
0.04538087520259319,0.0032520325203252032,0.04213938411669368,0.0009641114032268206,-0.2467477172613144,0.008796417154371738,-0.12053558975458145
0.25468164794007486,0.06015037593984962,0.14232209737827714,0.007169307745587278,-0.19761870801448822,-0.08868931233882904,-0.14191177487373352
0.15953307392996108,0.05468750000000001,0.10505836575875488,0.01654679285154597,-0.10781031847000122,0.12092279642820358,0.0055329883471131325
0.3657957244655582,0.13365155131264916,0.22802850356294535,0.058237123517806966,0.1106279268860817,0.27031898498535156,0.190550297498703
0.2630480167014614,0.06289308176100629,0.1670146137787056,0.02604635761755737,-0.07239226251840591,0.09070660173892975,0.009427658282220364
0.2935323383084577,0.08499999999999999,0.17910447761194032,0.05014760248173168,0.042295292019844055,0.22609460353851318,0.13394232094287872
0.11447811447811447,0.05743243243243243,0.09427609427609429,0.02060305844049785,-0.16015774011611938,0.10302717238664627,-0.0304111298173666
0.040336134453781515,0.0,0.030252100840336138,0.0005544137523965934,-0.45091715455055237,-0.24426966905593872,-0.3477218449115753
0.12475633528265107,0.046966731898238745,0.09356725146198831,0.012572626339289192,-0.11751507222652435,-0.20223447680473328,-0.15836770832538605
0.07741935483870967,0.012958963282937367,0.051612903225806445,0.001592186463942764,-0.2787492573261261,0.04937567561864853,-0.11844275146722794
0.2948960302457467,0.1062618595825427,0.16257088846880907,0.04685179815516148,-0.01570397987961769,0.16085685789585114,0.07253346592187881
0.3401360544217687,0.1275626423690205,0.18594104308390022,0.04843907314604607,0.11773510277271271,-0.06522323191165924,0.026149524375796318
0.1038961038961039,0.0223463687150838,0.07792207792207792,0.00380004709173498,-0.22344344854354858,0.08156529814004898,-0.0739658921957016
0.14218009478672985,0.03486529318541997,0.08530805687203791,0.014087554408661697,-0.3254685401916504,0.043968647718429565,-0.1459929198026657
0.076103500761035,0.015267175572519082,0.0578386605783866,0.002894948480813386,-0.2160695493221283,0.06157562881708145,-0.07945049554109573
0.1288888888888889,0.017857142857142856,0.09333333333333334,0.002716747724530783,-0.16016481816768646,-0.04273556172847748,-0.10036933422088623
0.1532976827094474,0.028622540250447227,0.08912655971479501,0.015190403602799298,-0.2034102827310562,-0.269646555185318,-0.23475417494773865
0.3991596638655462,0.1308016877637131,0.22268907563025211,0.07298936620229059,0.033504631370306015,0.18485493957996368,0.10949715971946716
0.3224043715846994,0.15934065934065936,0.2185792349726776,0.05405495776372948,0.13324275612831116,-0.047575220465660095,0.0427449569106102
0.023032629558541268,0.0,0.023032629558541268,0.0005087973970396373,-0.3535580039024353,-0.013383869081735611,-0.18761835992336273
0.22868217054263568,0.07392996108949416,0.12790697674418605,0.032963807759289296,-0.03154556825757027,0.2070734202861786,0.0864219143986702
0.11196911196911197,0.015503875968992251,0.0888030888030888,0.0037991510617143634,-0.22099055349826813,0.09853912144899368,-0.06472258269786835
0.04715127701375245,0.0039447731755424065,0.031434184675834975,0.0011594076267902181,-0.29436907172203064,0.1290941834449768,-0.09009197354316711
0.06404657933042213,0.037956204379562035,0.061135371179039305,0.011682140869909378,-0.2959655225276947,0.3766075074672699,0.019201768562197685
0.1509433962264151,0.041666666666666664,0.09433962264150943,0.005866666326116039,-0.12716321647167206,0.022411976009607315,-0.051805682480335236
0.0810126582278481,0.015228426395939085,0.05569620253164557,0.0026369181826854443,-0.3428404629230499,-0.01284939143806696,-0.1816364973783493
